track_id,track_name,artist,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_s
3dGYyjlOc5pVRtLfj1Ha6C,Double Trouble Couple,MAMAMOO,0,0.806,0.617,2.0,-5.497,0.0774,0.216,0.0,0.339,0.637,116.977,210.165
0M9VqYG0wVun054JIdwFO8,La La Land,Demi Lovato,55,0.467,0.919,6.0,-2.255,0.069,0.0149,0.0,0.0193,0.706,169.987,196.467
5Xt3RUiOkiH2pGYtMTVeNS,Distant Lover,Marvin Gaye,0,0.474,0.35,4.0,-12.973,0.0266,0.383,0.000301,0.057,0.527,141.905,255.987
7C86DVl6REN8VPeGEMOf9q,Get Busy,Sean Paul,1,0.735,0.824,10.0,-4.143,0.036,0.615,0.0,0.158,0.726,100.202,211.666
4towoM3IORiqtJAg8SpOSR,All in,D.N.A,27,0.425,0.778,1.0,-6.7,0.377,0.39,0.0,0.0885,0.652,76.261,232.235
6W2VbtvMrDXm5vYeB7amkO,Footloose,Kenny Loggins,70,0.546,0.895,9.0,-7.189,0.0579,0.0819,1.42e-05,0.0768,0.494,174.089,220.707
3lfZCMECn27muRpluTuFWQ,以後別做朋友,Eric Chou,36,0.405,0.255,2.0,-10.085,0.0368,0.867,0.0,0.0992,0.183,127.451,310.558
3hlhefxgyp4MDnN6C2dQ5H,All I Have to Give,Backstreet Boys,47,0.731,0.574,1.0,-7.114,0.029,0.0648,0.0,0.0675,0.393,95.995,276.573
6ErCfbbI9BG4bK2djjKUvP,i wish you cheated,Alexander Stewart,59,0.351,0.487,11.0,-7.303,0.0589,0.21,0.0,0.186,0.475,77.141,190.627
2zbF7wZ8pIO7AaM1TJjRjk,Cursed,L0CK3D IN,7,0.659,0.729,5.0,-5.275,0.0477,0.235,0.0,0.101,0.274,99.968,231.767
0PppuPLiiZcZbbhdcD9eip,斷了思念,信樂團,8,0.49,0.517,11.0,-8.027,0.03,0.152,0.0,0.227,0.322,137.767,301.933
1eQkeRWuEFcdf5Bb0P3Tsz,The Sound of Music,Charmian Carr,0,0.192,0.115,5.0,-18.222,0.0389,0.948,0.0,0.135,0.15,176.717,130.573
0ZNrc4kNeQYD9koZ3KvCsy,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,60,0.745,0.346,1.0,-7.709,0.335,0.00547,0.0,0.0882,0.112,203.888,237.24
4diwhAS0sgMNBWmt1p74fR,Console Myself,ROCOBERRY,22,0.404,0.341,11.0,-8.129,0.0311,0.913,3.63e-05,0.33,0.123,130.095,203.154
1ZPWWSwCkxKfqdp4H0RFCo,ROXANNE,Arizona Zervas,0,0.621,0.601,6.0,-5.616,0.148,0.0522,0.0,0.46,0.457,116.735,163.636
26W3vc21aHLaHF90gbsiq1,Day Of The River,Joe Hisaishi,53,0.329,0.093,0.0,-22.214,0.0299,0.97,0.937,0.0939,0.0545,79.441,193.0
6etTGUYDxGHcqHYI4xBr1w,Live Forever,Oasis,0,0.143,0.781,9.0,-5.442,0.0354,1.26e-05,7.09e-06,0.371,0.229,90.063,276.867
4TNtqBfDsakB6Lwt90DV5A,"Tsar Saltan, Op. 57: Flight of the Bumblebee",Nikolai Rimsky-Korsakov,17,0.342,0.234,5.0,-14.421,0.0364,0.966,0.581,0.228,0.473,166.736,84.267
76zrwGMdbtxwZwkRzWXa35,Feeling Good,Ms. Lauryn Hill,44,0.546,0.678,7.0,-5.685,0.0432,0.175,0.0,0.759,0.455,116.918,243.08
27exgla7YBw9DUNNcTIpjy,Wildest Dreams (Taylor's Version),Taylor Swift,60,0.587,0.663,8.0,-7.439,0.0598,0.0348,9.95e-05,0.0971,0.539,139.993,220.433
0PfVnosPEaMrxj9yQzYqAH,Cacao and Cocaine,SOFIA ISELLA,54,0.644,0.562,11.0,-7.143,0.0313,0.415,0.00341,0.192,0.743,96.005,161.004
0WdjJguBWmw0cjzarkemC7,Promenade,Kristoffer Wallin,41,0.272,0.0586,11.0,-26.823,0.0368,0.993,0.938,0.091,0.232,127.952,146.0
3vYYgEM4JvT6PayF9UZVsu,Patricide,Hans Zimmer,39,0.0633,0.0819,7.0,-21.212,0.0437,0.441,0.901,0.147,0.037,69.983,248.067
6brQG7CUofzdsnNx3qssrh,The Old Garden,Sanna Aalto,60,0.498,0.0355,5.0,-24.146,0.0492,0.993,0.957,0.105,0.222,74.292,174.782
0SgbP5ZZOsUiHlE8EfeHma,It's A Wrap,Mariah Carey,54,0.626,0.356,2.0,-7.166,0.0634,0.354,0.0,0.0552,0.401,179.894,238.867
3xZMPZQYETEn4hjor3TR1A,Angel,Sarah McLachlan,63,0.532,0.0744,1.0,-16.092,0.0355,0.949,1.22e-05,0.106,0.125,117.131,270.4
3YvgdC5WnZY8lTGcr6eeE6,Stars,Russell Crowe,43,0.26,0.12,1.0,-15.86,0.0324,0.947,9.08e-06,0.467,0.228,69.882,165.64
0Ha4WnjeGxmsnzTnlEvjvZ,Chandelier - Piano Version,Sia,52,0.411,0.227,10.0,-8.068,0.0468,0.938,0.0,0.158,0.306,79.875,241.693
161DnLWsx1i3u1JT05lzqU,Talking to the Moon,Bruno Mars,81,0.498,0.59,1.0,-4.721,0.032,0.511,0.0,0.107,0.0784,145.867,217.867
2o6dL3brUkkiuFRdrLfdG7,I'm Good,Wafia,0,0.738,0.696,1.0,-3.59,0.0305,0.0236,9.09e-05,0.338,0.892,101.989,217.136
28eA9dHjKiMX9yTpj3IOK2,Look Inside Me,Mevar,19,0.776,0.76,1.0,-11.162,0.0423,0.00604,0.865,0.117,0.644,110.101,212.767
5sjnkOfTLCLNfkkchI2re2,UP - KARINA Solo,aespa,81,0.777,0.781,6.0,-4.479,0.043,0.0137,2.77e-06,0.0466,0.382,98.97,166.64
5KNh5YQgfduzV4028Cfh3J,黑夜問白天,JJ Lin,58,0.629,0.621,7.0,-7.232,0.026,0.442,0.0,0.151,0.425,93.955,268.227
06wSCjCyXZpOT8BpgkN96E,Love Tonight,Demirel,6,0.615,0.805,5.0,-10.647,0.0353,0.0313,0.934,0.0739,0.431,99.993,187.354
0KKPRgsM7LkJqhYgofhgkO,You Know Nothing,Ramin Djawadi,40,0.099,0.132,7.0,-18.531,0.0417,0.816,0.849,0.0805,0.0321,75.09,199.893
3yAoQ6CNj7kK1f3PofWVcS,4AM,Thomas Marshall,6,0.526,0.223,8.0,-10.657,0.026,0.729,0.0,0.132,0.454,90.899,206.101
4YLzVD32aMH4qgSsSPtNbl,Samantha,Dave,61,0.788,0.665,6.0,-9.184,0.31,0.461,1.84e-05,0.103,0.314,139.918,220.775
0mcgXc8P5GyGtP9aY7zir6,Piazzolla: Libertango (Arr. Milone for Trumpet and Orchestra),Alison Balsom,40,0.367,0.316,9.0,-14.49,0.0429,0.927,0.779,0.113,0.242,149.089,273.562
1CLUWfqSXSvkjrE62Agg3e,Not Alone (feat. Diana Goldberg),Gabry Ponte,64,0.615,0.888,1.0,-4.92,0.0612,0.0346,0.0005,0.0921,0.563,139.985,165.268
5hwwVIhxzHvEdQOIvmrmau,Miss Right,TEEN TOP,44,0.766,0.945,6.0,-2.757,0.0318,0.228,0.0,0.274,0.966,120.024,197.825
6fpMS9jIGVwolNb5ajVvBE,黑色幽默,Jay Chou,0,0.357,0.765,7.0,-7.422,0.0317,0.601,5.07e-06,0.374,0.544,180.186,262.773
2i15lsdOIZb9PpuAFKO58Y,"Wow (Lee Know, Hyunjin, Felix)",Stray Kids,55,0.731,0.723,8.0,-5.955,0.0678,0.0037,0.0,0.068,0.534,127.921,193.811
5uDuM3eTPrhYcRdbbktxnt,剛剛好,Joker Xue,27,0.398,0.822,5.0,-6.74,0.126,0.0837,0.0,0.252,0.203,174.14,265.326
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,23,0.5,0.748,4.0,-9.072,0.0363,0.127,0.0,0.447,0.514,118.852,250.987
3paWLtYo9854AxRLx3tb7Z,Enjoy the Silence - Piano and String Quartet Version,Martin Gore,35,0.235,0.0886,11.0,-20.537,0.0334,0.979,0.895,0.0663,0.0453,89.332,208.819
3GFza0Ug9UPSMR2UKEPgIo,Sylvia: Pizzicato,Léo Delibes,49,0.342,0.0192,3.0,-39.219,0.0533,0.875,0.0787,0.0615,0.189,159.236,105.0
6392zwQtXyJulL1MTqyZeP,Perfect Gentleman (feat. Hope),Wyclef Jean,40,0.827,0.806,0.0,-8.156,0.301,0.216,0.0,0.27,0.528,136.036,249.827
6rXZhduf6TZb1mS1RjkHQ0,Ice Cream,JEON SOMI,64,0.797,0.783,6.0,-5.718,0.214,0.0157,0.0,0.0514,0.829,125.898,180.743
10t9p2XNT2Q9KFTT0GXyUm,I'll Bite Your Soul,SHRK,0,0.79,0.376,4.0,-16.868,0.0706,0.737,0.356,0.138,0.2,101.958,123.18
2y0ujQbyIKpfmGnex4VJZU,Rebellions Are Built on Hope,Michael Giacchino,31,0.146,0.0267,9.0,-21.765,0.0422,0.851,0.916,0.0937,0.0331,138.048,176.067
3kBofOTKMUZ62a311eUwvx,Warm (feat. Mia),Dre'es,0,0.662,0.297,8.0,-14.525,0.0301,0.888,0.108,0.119,0.434,94.023,255.466
5jLZqUXPuQ2uaHaaVCIUlY,Dog Sleep,Sleepy Dogs,42,0.284,0.0453,10.0,-19.759,0.0415,0.988,0.95,0.0985,0.0347,132.373,127.06
1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,Taylor Swift,79,0.469,0.263,0.0,-10.63,0.0329,0.806,0.0,0.0749,0.112,129.86,255.894
20PISOo4VbLz4yFH78Zv5R,Swim,Fickle Friends,39,0.594,0.774,5.0,-4.427,0.0387,0.0229,0.0,0.118,0.621,105.009,197.507
5KX4Iw959UusWyNmqqAYMb,Contemplazione del Mare,Gianni Domenici,66,0.407,0.0116,1.0,-30.556,0.0442,0.994,0.94,0.114,0.0761,131.781,154.823
6WoQzK5Exbfcmow1AoNRkl,可惜沒如果,JJ Lin,63,0.471,0.459,2.0,-6.502,0.0268,0.213,5.32e-06,0.197,0.383,140.17,265.867
3n3BAYunuBUzHrUHySkyC8,The Voice of Saruman,Howard Shore,32,0.148,0.21,4.0,-19.048,0.0357,0.765,0.973,0.109,0.411,81.47,71.6
79yymC6QQaZ81jR2UYcPfy,Eyes Roll,(G)I-DLE,36,0.792,0.826,2.0,-6.004,0.142,0.0807,0.0,0.0694,0.555,120.004,197.667
1An5c9OmMcVaJLA9YQHCi1,他不懂,Jason Zhang,0,0.552,0.405,6.0,-9.541,0.0251,0.794,2.14e-05,0.123,0.314,104.959,316.933
6afut1s9ycXEa5K5LrWIpB,"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto",Sergei Rachmaninoff,9,0.195,0.0408,4.0,-28.025,0.0393,0.982,0.91,0.0679,0.0374,138.108,688.387
5sX3yE3JNVoMcXq9KIML6B,Wicked Witch of the Westside,Ellise,42,0.752,0.514,2.0,-4.853,0.0373,0.426,0.0,0.0973,0.642,87.982,168.238
6xKmHTA27EgOhWXIRppr32,Pancakes for Dinner,Lizzy McAlpine,0,0.753,0.266,11.0,-11.453,0.0478,0.759,0.0,0.11,0.321,142.026,235.035
0jSMveIWvnhDIvzqN74Uc7,Tipsy - Club Mix,J-Kwon,64,0.925,0.744,0.0,-5.79,0.367,0.0644,0.0,0.0888,0.656,93.02,243.227
73xjJ1TIE6WP3HNKczQE4F,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,64,0.925,0.322,11.0,-9.8,0.112,0.103,0.0,0.137,0.712,129.957,170.233
1dAKL41zeVDP8PiLJDsRQv,Highway 1009,ENHYPEN,65,0.632,0.595,0.0,-5.53,0.03,0.814,0.0,0.34,0.352,89.967,175.495
4nJ7nKKLbmKk8pz69ki4nt,The Road to Isengard,Howard Shore,44,0.136,0.076,7.0,-24.33,0.0414,0.845,0.975,0.0804,0.038,143.636,138.067
1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,Surfaces,12,0.878,0.525,5.0,-6.832,0.0578,0.183,0.0,0.0714,0.694,112.022,158.571
3eTgg18rKBD30Hef1gv0wz,Bundle of Joy,Michael Giacchino,63,0.312,0.0766,9.0,-20.319,0.0408,0.967,0.488,0.0606,0.0493,136.866,168.76
2bE7bjKBmOTY1dLfsIvGKK,My Feeling,Demirel,1,0.685,0.813,3.0,-9.015,0.0322,0.461,0.772,0.0894,0.36,114.994,257.62
2OAcH9SD8ehxuG0tWNe0cU,Addiction,Doja Cat,57,0.775,0.708,7.0,-6.073,0.166,0.00993,0.000537,0.128,0.548,90.005,208.48
1lh6n7jDkg2JYyYDmbT4RS,If You Call Me,P1Harmony,47,0.793,0.711,6.0,-3.798,0.043,0.414,0.0,0.104,0.543,112.038,208.733
2dHoVW9AxJVSRebPRyV2aA,Gone,ROSÉ,68,0.647,0.377,6.0,-6.003,0.0375,0.594,0.0,0.0768,0.653,79.936,207.164
4dbQI0xIj9w88vvRBqa4LS,"Piano Sonata in E-Flat Major, WoO 47, No. 1, ""Kurfurstensonaten"": II. Andante",Ludwig van Beethoven,43,0.354,0.0161,10.0,-35.207,0.0424,0.992,0.919,0.104,0.424,85.873,176.333
2ZqT3GcisHUBsEaqhLGHwU,Break My Stride,Matthew Wilder,51,0.901,0.654,10.0,-10.15,0.0655,0.2,0.0,0.165,0.781,110.131,180.24
1IyHPt3b6BrhdMwNyk0VM0,"Hey Man, Nice Shot - Remastered Version",Filter,60,0.48,0.588,2.0,-10.773,0.0339,0.00213,0.712,0.319,0.305,177.018,314.44
3muBQDekYAg7jm6hDu6R0Z,First Day Out,Tee Grizzley,71,0.587,0.711,1.0,-6.33,0.42,0.171,0.0,0.125,0.381,98.008,254.694
5fWnBKSIwcwA9diYKV03Lm,"Kinderszenen, Op. 15: 7. Träumerei (Arr. Cello & Piano)",Robert Schumann,28,0.196,0.0173,5.0,-26.849,0.0448,0.986,0.947,0.0756,0.124,93.43,170.173
76qusTRiz1ZaaQwcJDmXBk,Symphonic Metamorphosis after Themes by Carl Maria von Weber (arr. K. Wilson): III. Andantino,Paul Hindemith,1,0.206,0.0291,5.0,-31.134,0.0424,0.961,0.883,0.133,0.0906,83.522,259.88
512OLJZhzWfY1q5YBilERp,Insecurities,Jan Metternich,19,0.587,0.421,2.0,-17.249,0.0409,0.313,0.143,0.124,0.418,155.02,137.806
75lo8VozcCLRG9WGG674iD,As Long As You Love Me,Justin Bieber,66,0.571,0.873,0.0,-3.382,0.0997,0.0807,0.0,0.361,0.613,139.691,229.467
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,86,0.559,0.551,5.0,-7.231,0.132,0.141,0.0,0.11,0.392,143.008,201.8
4ERrQaokaGeIclkB29cFNG,Act I: Variation Of Kitri (Minkus),Mariinsky Orchestra,38,0.331,0.351,4.0,-15.122,0.0579,0.513,0.0288,0.384,0.768,156.121,47.413
1wBl6qe6i0tAkg0ivKX8Sh,Sweet Love,House of Shem,41,0.667,0.549,5.0,-7.328,0.22,0.187,2.13e-06,0.124,0.762,79.687,264.15
6vvy5pRjQOXeigpYE2TDbZ,Stuck on You,Failure,43,0.487,0.624,8.0,-6.711,0.0273,0.000377,0.00213,0.28,0.262,142.039,268.933
28j9YpcO814u2WAv3RKstY,Atlantis (feat. Kaiydo),Bridgit Mendler,0,0.697,0.592,7.0,-8.476,0.174,0.104,3.54e-05,0.421,0.37,144.124,229.966
5gnx61Gjo8DddeBljVkFee,慢慢,Uu (刘梦妤),0,0.489,0.517,2.0,-7.129,0.0361,0.735,4.45e-05,0.141,0.197,187.91,305.063
25Syi9wnfn6ZGAmiOBypPq,Motion Sickness,Phoebe Bridgers,63,0.651,0.546,1.0,-9.021,0.0357,0.774,0.0437,0.0842,0.623,107.021,229.76
4QMzBHOliLrK7Q2kfoSaNt,24 - Remastered,Jane Who,31,0.401,0.183,1.0,-11.45,0.0312,0.511,0.0,0.321,0.284,87.303,208.881
21pySLskKIKrhDziCX5ojQ,When I Grow Up,The Pussycat Dolls,69,0.672,0.685,11.0,-5.762,0.0499,0.00165,0.0,0.398,0.367,118.45,245.68
75DjPjiIp2fvJDjtt41Jfs,Gossip Folks (feat. Ludacris),Missy Elliott,55,0.707,0.538,0.0,-5.264,0.505,0.362,0.0,0.317,0.439,121.732,234.893
6U4BQjSv0ijFfOlkUpRP8h,Life of a Tanuki,Hasso Gakudan,44,0.589,0.0201,0.0,-24.674,0.0413,0.992,0.761,0.105,0.428,72.379,103.933
2aaEUM8ZvLHO788X8C5W13,West Side Story Symphonic Dances: IX. Finale - Live,Leonard Bernstein,38,0.247,0.0158,5.0,-36.003,0.0454,0.917,0.908,0.0618,0.0295,110.148,193.973
7K8eo4vHbkEEnzdMO4T5MM,Lincolnshire Posy: I. Lisbon,Percy Grainger,9,0.328,0.126,1.0,-19.361,0.0452,0.983,0.885,0.192,0.253,119.588,88.133
5UXJzLFdBn6u9FJTCnoHrH,Memories,Conan Gray,77,0.34,0.684,11.0,-6.306,0.044,0.00979,0.0,0.348,0.556,112.969,248.819
4vBoopG4WzohMju1GUmwoi,失落沙洲,LaLa Hsu,54,0.401,0.388,4.0,-8.315,0.0387,0.644,0.0,0.13,0.239,184.022,287.24
0saVGOHWPnGXus321u3c1i,New Queen,Martin Phipps,37,0.117,0.108,10.0,-26.922,0.0514,0.471,0.942,0.0785,0.0533,168.9,236.347
0WaDMjatBVLZxezNFD4NBN,Outside (feat. Ellie Goulding),Calvin Harris,36,0.639,0.79,2.0,-4.812,0.0412,0.189,0.0,0.409,0.434,128.039,222.173
1y6Y28gA3mNHSs7RDLrDKs,Gonna Get This,Hannah Montana,54,0.676,0.769,0.0,-3.513,0.0464,0.0214,0.0,0.0797,0.781,100.02,196.867
0uFvvXbmGIXlf5ZgtHyYpf,Bugatti,Ace Hood,1,0.6,0.592,1.0,-4.947,0.0545,0.0191,0.0,0.0955,0.0663,130.205,269.267
4TGFS6BL59tuRSjBByZ3A4,Don't Stop The Car,Nickless,49,0.686,0.688,3.0,-6.607,0.0255,0.0446,0.0,0.265,0.691,112.943,194.014
4PObGheFnHd0ZLoStK0oP7,The Death Of Gavroche,Aaron Tveit,33,0.571,0.205,0.0,-18.038,0.599,0.759,0.0,0.745,0.134,82.994,165.453
68YHAIyVHZFopSRAvJCIbu,No Woman No Cry - lofi,Flanør,47,0.544,0.307,0.0,-12.536,0.0407,0.685,0.777,0.103,0.529,145.866,108.875
4hqJ4bSlYJOXb6Z4SRmzxs,Long Live (Taylor's Version),Taylor Swift,70,0.38,0.628,0.0,-4.054,0.038,0.0162,0.0,0.227,0.0984,203.826,317.96
4z5mxHbpuduI70kTrpSVHE,Daily Duppy (feat. GRM Daily),Nines,49,0.779,0.738,6.0,-4.708,0.324,0.397,0.0,0.0932,0.748,95.048,192.44
5dpAN1mjFPL38kh9kWsCiw,Wasting My Time,Default,56,0.449,0.776,2.0,-5.594,0.0322,0.00171,0.0,0.0698,0.198,148.11,269.307
2Kt0eeJtQIZJeK9nZnvmC8,芯 Empty Bullets,CORSAK,24,0.654,0.603,6.0,-7.143,0.0258,0.203,2.91e-06,0.107,0.339,99.985,293.721
34gdSzSmMXOSd4T0PtMzO4,有沒有,WeiBird,39,0.51,0.416,3.0,-9.412,0.0329,0.45,0.0,0.174,0.167,137.52,276.326
51Gkc1TxvyQ9K8y0pQRmQM,Been Caught Stealing,Jane's Addiction,50,0.683,0.9,7.0,-7.506,0.105,0.0146,0.0706,0.296,0.616,103.625,213.293
5ZSracw4v8EqDRkcYhZTq7,"Guitarre, Op. 45 No. 2",Moritz Moszkowski,14,0.332,0.106,7.0,-21.531,0.0523,0.905,0.000757,0.154,0.228,114.691,217.96
6nqXh3vnt1mMRYVIK6SL0L,You&I,Kim Jong Wan of NELL,46,0.637,0.568,7.0,-5.488,0.0261,0.402,0.00122,0.159,0.196,129.954,215.853
2UUXNjVVty8KwkUQ5dqvtq,平凡之路（Live版）,Pu Shu,2,0.558,0.438,7.0,-8.803,0.0445,0.769,0.0,0.104,0.141,131.84,242.66
09oeZoDXXHxQKZnGlewEQu,童話,Michael Wong,0,0.511,0.511,4.0,-6.787,0.0366,0.76,0.0,0.104,0.239,127.826,311.813
44nZahji3nVCmR8FJbYFAX,春日之花,等一下就回家,48,0.559,0.627,7.0,-9.118,0.0383,0.668,0.0,0.339,0.407,160.007,174.0
051Dyg6REgUxVse9VdmLKK,"Money, Money, Money - From 'Mamma Mia!' Original Motion Picture Soundtrack",Meryl Streep,0,0.759,0.733,0.0,-4.773,0.0362,0.246,2.11e-06,0.0493,0.481,121.977,186.453
7rglLriMNBPAyuJOMGwi39,Cold Heart - PNAU Remix,Elton John,67,0.795,0.8,1.0,-6.32,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,202.735
2t5uvhvciaCRIqEebgcMII,癡情玫瑰花,Under Lover,43,0.58,0.324,6.0,-9.546,0.0297,0.655,0.0,0.0837,0.32,105.015,261.982
6FDzyA2B8SS1A8v4CXVGr1,"2 Morceaux, Op. 10: No. 2, Humoresque in G Major. Menuet",Luigi Boccherini,19,0.486,0.0516,9.0,-26.655,0.0358,0.963,0.299,0.0629,0.559,99.391,212.573
7IoZ5JlxMkGhk4Xvi19Hyo,What I Really Wanted,Clinton Shorter,44,0.172,0.117,7.0,-21.753,0.0436,0.962,0.926,0.0976,0.0283,117.798,158.027
0F6nAVTpdghoq4CJDtxI4u,123我爱你,新乐尘符,51,0.78,0.485,6.0,-6.972,0.0602,0.165,0.0,0.117,0.62,90.019,199.531
6tjD6EedpfUtBz6pB3VJW0,沒有在一起,程小小,32,0.415,0.421,7.0,-8.694,0.0386,0.82,0.0,0.103,0.226,79.974,295.851
5zdUc1JRCImBYcDWgvFNpE,Caught Up,USHER,63,0.817,0.806,6.0,-4.606,0.0623,0.027,9e-06,0.119,0.805,110.086,224.64
4Y5IS0sbhbm7Yrc0EFnHuj,Saturday Night,Son Dam Bi,36,0.678,0.941,6.0,-2.357,0.0423,0.141,0.0,0.372,0.945,127.004,222.171
1MEPdOii0cmdHUbxN6L0uQ,6 Figures,Justin Roberts,21,0.888,0.537,1.0,-7.297,0.257,0.135,5.12e-06,0.0747,0.422,77.506,164.342
1Kz4snywwNWFfqzlKgx2TH,Don't Cry,2NE1,0,0.584,0.839,7.0,-2.908,0.0319,0.0163,1.5e-05,0.334,0.438,130.006,192.787
0d73C9NafbMMa1JLeVQ2lS,My Hood,Jeezy,18,0.813,0.7,8.0,-7.544,0.058,0.0137,0.0,0.0492,0.725,152.036,240.173
5UhNUgVvEDNY7FBYo5f7QJ,"Nocturne in B Flat Major, H. 37 (Version for Harp)",John Field,44,0.319,0.0553,10.0,-27.051,0.0442,0.976,0.927,0.114,0.146,96.82,178.787
0fhn1MoOoZpQASHOWcyqxk,Bad Love,Vishisdead,10,0.64,0.564,8.0,-6.79,0.0545,0.214,0.0,0.11,0.16,128.049,191.25
5A8xI7PN4WDe9e61xEdt94,Yeah Glo!,GloRilla,76,0.894,0.66,11.0,-5.349,0.33,0.0243,0.0,0.139,0.181,148.072,142.703
3qPw02Lx6HeVv4N7VNxSRz,Girl Next Door,4th & Orange,5,0.748,0.857,7.0,-4.164,0.0953,0.0477,1.07e-06,0.412,0.957,90.004,135.176
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,SZA,73,0.436,0.655,1.0,-8.37,0.0583,0.499,8.1e-06,0.688,0.412,121.002,279.204
1tHSGTNs4Yzy0jRlHXyI0r,B.O.B. (Bombs Over Baghdad) - Radio Mix,Outkast,0,0.742,0.994,8.0,-2.508,0.14,0.11,0.0,0.0368,0.593,153.879,259.36
5o5akY9xnEk6lpMkD8RwD9,Teacher's Pet,Melanie Martinez,73,0.686,0.794,7.0,-6.136,0.0385,0.27,2.25e-05,0.125,0.532,140.952,241.893
3CHwhGXeK1kCzxfbmoRK1d,18,5 Seconds of Summer,43,0.458,0.958,2.0,-4.012,0.198,0.000325,0.000377,0.355,0.352,160.121,189.009
4asjU3sDnn3002bTJIg2vZ,Missed the Boat,Modest Mouse,54,0.71,0.698,2.0,-5.797,0.0332,0.0697,0.0,0.478,0.852,104.007,264.813
4H0jGKPyORcxowWlXgSdth,I Think I Did,Yoo Hwe Seung(N.Flying),54,0.491,0.395,3.0,-6.88,0.0302,0.617,0.0,0.136,0.187,133.783,260.55
2ezz2WUsgs3ZwYn6VTPrYx,This Beautiful Life,Ocie Elliott,53,0.597,0.346,8.0,-12.681,0.0268,0.782,0.148,0.118,0.395,97.09,150.08
07ZU9s55CMdW4f0ojmrE6t,Sounds for Dog,Sleepy Dogs,43,0.245,0.0233,0.0,-25.545,0.0517,0.986,0.927,0.0746,0.0329,132.2,125.574
3MHiOpWCWQQgJAplRWxsbJ,"Solfeggio, H. 220",Carl Philipp Emanuel Bach,63,0.312,0.208,0.0,-24.082,0.0415,0.991,0.932,0.0856,0.816,125.072,73.093
6YXG34IWbilypPwjBTOrUC,Can I Have This Dance,High School Musical Cast,64,0.555,0.619,0.0,-5.246,0.0296,0.203,0.0,0.265,0.426,136.069,243.773
42La57XxwUXeRROaPSuS58,Again & Again,2PM,0,0.877,0.732,1.0,-5.197,0.0442,0.109,0.0,0.105,0.827,126.986,244.3
7LmFgyIHlXRqjDOt68RQoQ,凉凉,Aska Yang,4,0.415,0.45,2.0,-8.066,0.051,0.662,1.3e-06,0.348,0.336,73.84,274.504
564MhB46juyIxLKGyT1GP7,Hayal,ERMAC,31,0.701,0.56,6.0,-10.229,0.0318,0.472,0.596,0.123,0.382,95.015,207.14
6qLEOZvf5gI7kWE63JE7p3,Interstate Love Song - 2019 Remaster,Stone Temple Pilots,72,0.215,0.927,9.0,-7.327,0.0452,0.000273,0.00661,0.126,0.49,170.814,194.853
3YdaPCBPNbmyIpUHPk2f1a,"Waltz No. 1 in A Major, Op. 54 (Moderato)",Antonín Dvořák,14,0.27,0.102,9.0,-21.038,0.0491,0.985,0.193,0.167,0.207,78.436,216.36
7yQYIuuHOWPTGXpC21WL11,離歌,信樂團,28,0.484,0.462,7.0,-6.76,0.0296,0.423,0.0,0.11,0.144,133.217,276.627
19fcbNdQCjFlotNOax1iiz,Concierto de Aranjuez for Guitar and Orchestra: 2. Adagio,Joaquín Rodrigo,23,0.195,0.0387,11.0,-21.822,0.0407,0.921,0.926,0.102,0.0581,70.183,690.0
60JZB9waHUPWJTGbYO6kDB,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),MAX,63,0.656,0.695,8.0,-5.295,0.103,0.0824,0.0,0.38,0.589,152.859,173.336
6uRCtVgcXlqf6WORpAaV5i,果然你還是,告五人,31,0.793,0.423,1.0,-7.405,0.0815,0.762,0.0,0.181,0.397,115.11,152.852
3Fwebmu4BzPUpDtPZo0qHb,16 CARRIAGES,Beyoncé,57,0.525,0.456,1.0,-7.042,0.0798,0.382,0.0,0.167,0.342,126.691,227.25
6jmcZGwbLHRyxaLk3rfqEk,Naomi's Joy,Kris Baines,45,0.478,0.231,0.0,-17.694,0.0355,0.939,0.833,0.133,0.344,147.719,129.575
3Iy8OJh7zBFN9dYWRbH53M,Perpetual,Yannick Lowack,44,0.351,0.108,0.0,-20.741,0.0364,0.953,0.93,0.214,0.111,77.366,176.609
4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),BlocBoy JB,5,0.922,0.581,10.0,-7.495,0.27,0.00104,5.86e-05,0.105,0.595,140.022,181.263
5o8bAlpSkN1XvDLgll2WQm,Stoick Saves Hiccup,John Powell,0,0.103,0.157,8.0,-16.007,0.0339,0.278,0.969,0.142,0.0353,83.167,138.053
7jZcWttgE7HF35YeB9dzq8,The Bells of Notre Dame,David Ogden Stiers,39,0.328,0.239,2.0,-16.467,0.0635,0.827,7.11e-06,0.152,0.246,75.996,386.427
